temp,volt,rotate,time,id
47.60899762,153.0410808,424.0211266,148,1
39.95465712,127.9250084,423.9897523,149,1
58.47279045,137.0129749,445.6740468,150,1
47.35779419,197.583607,433.4136189,151,1
53.71347423,153.6910862,465.8616524,152,1
48.42830609,183.0641457,429.6927316,153,1
46.33589722,210.372441,458.2343674,154,1
44.68847728,155.5775826,423.8242136,155,1
49.17942904,155.9958976,427.69567,156,1
44.08261941,154.9784385,421.619032,157,1
40.93772576,194.3530619,414.140252,158,1
50.18886258,122.5257234,454.0521095,159,1
54.3545002,224.9778945,399.6177879,160,1
60.70073454,134.0873164,437.9363851,161,1
51.38215499,154.9516963,417.889995,162,1
54.49683043,160.0288994,410.3546147,163,1
52.52019038,136.5163818,426.9280115,164,1
53.5463221,188.3669188,430.6523261,165,1
54.15877529,163.6727511,449.652955,166,1
42.12584217,175.1082472,429.8579255,167,1
51.86131733,127.535612,455.0349464,168,1
52.03537601,186.3812293,449.2250902,169,1
48.20421653,183.29914,456.909146,170,1
51.60303327,176.0904066,445.1037511,171,1
55.68282152,188.1866487,478.6840694,172,1
44.42603487,162.974978,424.6730431,173,1
51.37498239,173.1944416,467.4063135,174,1
54.2690497,176.793477,421.8603508,175,1
55.82467713,164.9787674,427.6033863,176,1
45.61584227,158.9403783,507.2950019,177,1
47.90543552,189.4316646,454.3197186,178,1
49.7679841,167.0662577,466.8212767,179,1
49.70399085,158.839272,424.8457279,180,1
46.40708441,180.3500756,512.3163738,181,1
49.40437851,186.6336499,447.6519944,182,1
46.19683688,176.4766405,429.2665671,183,1
49.98450221,196.2383259,468.0730336,184,1
52.40137323,219.7171434,433.1151923,185,1
56.78404359,114.83677,425.6896855,186,1
44.66361233,160.9693924,455.3253939,187,1
55.36862798,160.2039631,437.9548143,188,1
54.11198705,158.318691,411.4591512,189,1
56.71305161,182.7770353,425.5603764,190,1
48.30616743,176.1071484,450.0551238,191,1
49.61510217,175.9502346,474.7787252,192,1
53.35102999,167.1402284,426.9699597,193,1
51.5214668,128.7033806,442.3546081,194,1
43.20134422,172.1273509,426.2492666,195,1
46.81860998,216.7085834,400.6747497,196,1
44.73074724,164.5536092,463.5715517,197,1
50.66961321,205.764633,466.9677994,198,1
47.70525298,171.8313085,459.3797231,199,1
46.11428926,200.2225987,401.3934693,200,1
52.56049244,222.5192911,421.2637531,201,1
53.94449778,135.3272442,440.3711126,202,1
35.15764466,175.1004606,460.4080015,203,1
57.58648528,144.5410973,465.0474691,204,1
49.17578813,173.9667172,475.070576,205,1
44.30492927,144.3570618,439.5656761,206,1
39.20647478,134.207989,423.274764,207,1
51.1918327,175.6386443,474.3798332,208,1
51.80567468,209.0778558,436.1251563,209,1
42.35573581,133.6088362,404.8755834,210,1
58.61316902,198.3790983,444.8963312,211,1
45.96954968,176.7621067,474.8869164,212,1
42.7151161,191.3517084,448.0076381,213,1
43.66116926,177.7158408,483.9307484,214,1
53.59083242,160.4794069,412.8020294,215,1
45.9847866,139.5737522,430.9137803,216,1
47.85015966,184.3103638,423.9341267,217,1
44.17291725,144.9566337,408.8714822,218,1
43.5591018,186.4065346,412.8981973,219,1
52.30483609,169.4619369,465.8070812,220,1
54.52444124,150.1108586,437.0669229,221,1
47.02117012,171.4964237,445.3465547,222,1
54.56229942,191.9650744,439.6116899,223,1
45.80302344,205.1599115,459.4199663,224,1
46.13267913,199.8359185,454.3367112,225,1
50.57779442,131.5439639,401.3870641,226,1
45.24072073,149.2115772,465.1758345,227,1
52.46278076,201.9422804,434.8768825,228,1
52.99952703,141.9321123,452.4171102,229,1
58.13348232,155.4720657,437.990143,230,1
43.18963646,136.2257607,481.4698504,231,1
51.51470768,174.3911137,442.4109612,232,1
49.02795781,143.8268551,458.8202661,233,1
46.4349691,219.3078666,477.5977529,234,1
48.48230491,174.5880607,466.8228129,235,1
49.89895886,145.7494461,441.7813724,236,1
48.63786906,176.9398532,449.8830694,237,1
47.59196673,171.7645325,440.1704761,238,1
49.70259728,186.891196,466.8352913,239,1
55.40819488,177.2173342,459.2686749,240,1
51.75721989,182.1705081,385.9168539,241,1
51.81729263,178.0879528,462.638877,242,1
45.39330613,173.9150076,408.2764769,243,1
45.8346644,153.7608531,454.1739182,244,1
47.86968131,165.5388422,433.186711,245,1
48.42521681,192.8746442,424.7102414,246,1
45.54783322,187.9798605,451.4128926,247,1
43.48388739,174.9776229,465.3390086,248,1
55.89563895,130.5361443,516.3459981,249,1
52.54864634,119.783896,400.1242762,250,1
47.3074817,152.8723411,457.0031017,251,1
42.03995024,134.3327184,438.8433497,252,1
53.11831824,210.1549654,455.9546504,253,1
48.74223484,199.5689101,454.3442083,254,1
53.24292829,176.0137575,456.1022031,255,1
48.97212408,207.532302,448.4030792,256,1
48.95181112,154.6126722,452.8420653,257,1
58.38783712,202.7048753,466.1135533,258,1
47.67468682,211.9025734,461.0587955,259,1
52.64606642,173.5690869,493.0804482,260,1
49.58606627,151.2986878,432.1274983,261,1
44.8165024,175.2512278,463.1015288,262,1
51.00962201,201.5640916,440.0432699,263,1
53.12054602,182.1681804,441.6930601,264,1
50.53112844,185.3226285,439.2570959,265,1
51.61040063,133.9190111,442.4299172,266,1
47.53219741,150.2780417,462.4526236,267,1
49.27896643,213.6166019,466.4738808,268,1
44.27508721,151.6383188,471.8228361,269,1
44.83125991,124.0916349,484.2518398,270,1
50.32922206,194.8011557,458.9996312,271,1
44.54799454,173.8168076,460.7867572,272,1
49.93214223,208.0591383,468.9546214,273,1
49.26758523,172.7497999,471.2914368,274,1
53.26195316,148.292624,448.3533317,275,1
43.6248691,160.2367232,475.9128113,276,1
49.27355807,188.0278132,460.5913735,277,1
50.24731108,161.978102,448.8888515,278,1
59.39636912,174.4915058,464.4053678,279,1
54.32366186,149.5959627,501.3889,280,1
41.5079704,157.6430551,472.1913489,281,1
45.39671112,206.9843715,481.5645109,282,1
41.51079072,189.8947158,439.8512495,283,1
48.09544234,169.0299943,433.9295832,284,1
49.59868564,155.7102011,424.2366364,285,1
50.75618906,184.2652377,452.726909,286,1
47.51473332,156.8063683,464.6519362,287,1
55.21362773,206.6438708,455.7690582,288,1
47.26065204,143.4799562,479.3042359,289,1
54.33182923,158.6327111,445.3806505,290,1
54.59781722,187.0125068,442.9733299,291,1
52.11192514,195.2179995,434.6058808,292,1
49.90088933,134.7971169,460.0703727,293,1
43.04100103,145.7013425,479.2076622,294,1
58.91059747,204.457105,451.5684857,295,1
48.16571414,198.6325288,489.1304369,296,1
49.83722513,205.53045,479.9064755,297,1
54.95453541,181.3006162,495.8525992,298,1
42.32220128,174.2124198,460.3274113,299,1
54.37087817,159.7938646,441.8903994,300,1
39.54551412,114.0923587,462.3153828,301,1
55.75643656,167.5782409,428.6163892,302,1
37.15457394,212.9850246,480.9437621,303,1
48.9736052,176.101281,433.5477908,304,1
48.52172002,123.9879497,487.5921412,305,1
53.84114838,129.9745137,455.3091748,306,1
49.3285547,129.360079,482.9273279,307,1
51.93241461,175.6312895,452.2295948,308,1
55.71788075,167.7869659,429.3815677,309,1
51.8128087,189.2815327,484.5567566,310,1
56.37520676,136.8902044,474.9902488,311,1
63.41032232,155.8273804,494.5377542,312,1
44.4832424,147.3744694,441.9918637,313,1
48.77543452,138.5133635,464.7725755,314,1
53.50600789,210.122956,487.0674761,315,1
53.54353228,115.7205531,527.210229,316,1
54.58780106,151.8644227,411.5683773,317,1
43.59699994,203.3324645,458.3833441,318,1
52.35955041,169.5829638,515.7571951,319,1
57.08407579,197.9752104,418.4114568,320,1
47.55848499,144.8978545,493.4110817,321,1
54.4428754,176.438129,462.2888289,322,1
44.65070525,143.4355246,538.6703343,323,1
52.45289642,190.4755877,470.3916248,324,1
44.62465157,190.8284772,495.782705,325,1
45.4206057,224.9032163,469.6767195,326,1
46.8003619,155.7191505,458.2672486,327,1
50.14945245,235.522248,467.9687699,328,1
51.60079337,156.7417435,472.4904942,329,1
51.87376528,143.0079059,427.5271302,330,1
47.47720713,154.2525929,466.6605981,331,1
38.64005328,172.695194,449.2547692,332,1
53.39333246,207.7203107,504.898602,333,1
56.33802797,149.3747671,470.9426998,334,1
53.61762459,150.7208092,490.7701167,335,1
47.07625944,147.3970841,469.6410094,336,1
55.60261105,158.9229707,426.0395138,337,1
62.54345664,189.1493342,464.166083,338,1
50.13049667,200.4945866,492.8463786,339,1
48.33149412,192.8820772,458.9511604,340,1
41.21864791,180.3221843,443.3360272,341,1
44.22355583,189.891898,460.451293,342,1
47.9494555,180.67867,460.5138541,343,1
54.71435845,163.3506729,475.9525709,344,1
50.73048265,168.3888764,464.5986322,345,1
52.67502896,198.9228098,458.214664,346,1
48.38996409,157.9327747,472.49444,347,1
42.98193152,173.8069842,437.900564,348,1
49.36210372,117.4298026,498.7169481,349,1
52.12849237,214.5831608,474.0143121,350,1
51.56619395,185.3635997,517.8822802,351,1
51.52434245,160.9755852,450.3560591,352,1
51.12246798,137.7473723,485.1647375,353,1
42.33597102,160.0160414,433.3165176,354,1
42.29244659,168.483598,474.393498,355,1
57.43431525,188.0016531,424.8897827,356,1
47.86764475,166.9096254,430.2850821,357,1
62.3303421,188.3229049,448.7363896,358,1
40.4355042,174.6496108,510.8879583,359,1
60.9666809,138.1290205,468.6927463,360,1
51.70421772,157.9100991,497.0436941,361,1
42.60025361,164.0892098,451.1572743,362,1
56.61167103,240.588663,495.5223949,363,1
47.52620467,125.2397765,485.1681439,364,1
49.4711609,200.2204215,468.1401399,365,1
50.73607404,141.7565432,447.5300118,366,1
48.54419238,201.1200185,495.1258661,367,1
49.72448647,172.2102274,490.3794072,368,1
49.51782297,196.3105188,478.0576685,369,1
53.34605431,184.6085984,467.3464173,370,1
45.70055382,174.0903862,519.9634,371,1
50.11629602,160.1483266,502.9714046,372,1
56.85022382,156.0122894,499.5826034,373,1
47.86654376,215.2475165,467.4492645,374,1
49.79041514,258.0014335,464.9886196,375,1
51.0914536,168.6068812,448.0951407,376,1
44.75246348,228.9283473,486.6018827,377,1
57.58852186,174.3713311,489.6539002,378,1
50.17202774,186.5886702,437.8761032,379,1
56.61145938,158.5708075,437.6325069,380,1
43.62771329,147.5638602,502.5174843,381,1
48.86366116,158.4892163,484.9765263,382,1
41.55766081,157.4844852,479.3128895,383,1
45.19385659,174.6452088,485.3716357,384,1
51.06981109,201.3325958,461.6800982,385,1
50.08182154,234.8718032,488.0564777,386,1
52.55088954,160.1676305,495.0088215,387,1
36.73553774,187.7953365,473.8639327,388,1
47.85617872,146.7242796,482.1152132,389,1
54.66831613,232.0391934,454.3760687,390,1
50.01415053,148.8731861,467.5034859,391,1
50.98732268,200.0793327,461.9119486,392,1
43.61723091,192.9655268,537.4607754,393,1
52.96150768,224.676805,490.4670525,394,1
51.34429507,224.2504471,517.5777663,395,1
54.5503292,182.6383402,507.7063442,396,1
52.03181489,164.6543193,475.9333611,397,1
47.62495894,142.5353936,415.440651,398,1
47.41264786,131.942264,493.4420754,399,1
43.03255288,132.8175826,519.3693541,400,1
45.45123661,203.3307591,512.5889628,401,1
53.54090447,162.0872356,470.5310016,402,1
52.64505647,134.3764723,480.4060839,403,1
46.49550711,213.145734,511.5417985,404,1
48.92858585,180.0998119,457.5615322,405,1
45.14107645,142.8121693,472.4667114,406,1
55.33952768,179.2831699,474.0515517,407,1
53.01571006,192.198479,484.9873674,408,1
39.45125442,182.0436712,502.8888207,409,1
45.56200995,178.2896431,492.7129717,410,1
49.5832498,185.1914929,477.5129502,411,1
46.86061824,152.399473,501.0042923,412,1
53.87104999,174.6807438,513.0544061,413,1
45.99062171,192.0683103,486.6593742,414,1
42.68915401,197.4447692,470.4774118,415,1
47.5121142,181.385238,482.7934674,416,1
47.55871843,181.6126956,481.0445861,417,1
48.95096877,141.4814766,488.1459475,418,1
51.54222366,176.3180538,461.3697361,419,1
40.67756792,131.1454921,505.2728124,420,1
57.52295734,136.7370359,514.6474421,421,1
55.67838336,203.0691262,467.0914416,422,1
51.90581598,191.4472382,489.8364975,423,1
51.6967852,171.4383019,508.391539,424,1
50.97575431,133.3029906,468.1973797,425,1
51.43885256,182.3671328,455.2489933,426,1
50.21166659,171.0547478,527.477058,427,1
51.40697108,218.4418792,497.5600311,428,1
59.77962813,194.7313985,490.9879936,429,1
51.27433041,191.5086028,523.7475039,430,1
50.3041078,166.1244702,511.5446771,431,1
60.44708255,177.5456744,474.3479379,432,1
56.01719101,189.8323213,491.4347263,433,1
53.54244975,145.9277073,467.3382878,434,1
53.87895862,218.3322948,491.2535715,435,1
60.04886831,142.6103509,522.0834134,436,1
56.90172917,184.0305893,474.1005108,437,1
47.84258738,136.7877445,484.3094944,438,1
56.85614897,165.1147522,487.9421746,439,1
45.65222517,144.8282699,512.1295995,440,1
50.5641779,121.714412,505.4097694,441,1
47.89596574,147.366477,486.6774878,442,1
44.53171631,189.6374113,484.603053,443,1
52.45447926,149.2182374,470.8732074,444,1
46.75017219,144.5559621,481.1687277,445,1
52.41317266,103.391791,510.8196033,446,1
42.06257413,168.7987715,513.3952258,447,1
45.97561905,162.1349042,530.6585115,448,1
59.28041829,173.9840729,486.5554378,449,1
39.95437197,164.3387226,489.7349693,450,1
43.31676211,200.4390919,514.8910206,451,1
49.37482577,139.5280268,508.1676022,452,1
53.05732628,154.5854618,513.7632259,453,1
52.3568963,169.3962655,521.4623896,454,1
41.25033752,202.0213224,518.7581638,455,1
55.60402601,144.8592848,504.7640575,456,1
51.36206723,197.7210955,522.0502219,457,1
48.67300564,147.1699664,505.6016219,458,1
52.67644415,142.7836682,466.451575,459,1
61.42247178,101.6122246,509.7607082,460,1
41.85494559,159.4470865,488.8288409,461,1
54.08268965,152.6377014,504.6931393,462,1
30.52124562,170.1680269,499.9584136,463,1
49.7751033,127.1693114,491.840789,464,1
52.04820553,164.9374442,495.9928637,465,1
47.85448265,192.8516739,556.6530756,466,1
45.49950055,78.5765388,493.1210881,467,1
58.07960702,137.9925493,522.3721492,468,1
44.85985758,188.1687083,516.7448654,469,1
46.4972795,184.0261143,531.2703315,470,1
45.50943143,185.0871141,515.6909866,471,1
55.6409043,265.6980987,491.4327473,472,1
52.09212745,123.8098019,500.7461858,473,1
53.30128543,224.2773266,537.3092518,474,1
44.45826309,193.3660185,508.7651838,475,1
50.85065155,185.9275904,530.1500277,476,1
54.26319004,176.6517489,542.2024991,477,1
42.06322087,185.3791627,546.2786185,478,1
47.60258719,180.0634607,516.6028012,479,1
48.44388109,129.8289415,514.1911694,480,1
40.29187284,176.1446844,549.7212551,481,1
47.41597477,113.9881659,528.6789839,482,1
48.20229256,137.0412404,529.8357634,483,1
50.90857521,178.5088592,526.0887219,484,1
46.86560235,170.4979989,560.9088296,485,1
48.55080691,164.8726807,519.8833392,486,1
56.38517942,169.1186454,550.5922125,487,1
50.72676243,200.7635003,545.7676168,488,1
55.75112387,213.6886241,508.899446,489,1
60.91606651,158.0167588,534.4278422,490,1
51.98331573,160.4852936,536.3985133,491,1
50.00448464,144.0888151,510.2634023,492,1
41.10380786,162.0538989,576.9979992,493,1
58.16051972,190.3705603,508.7562959,494,1
53.34534639,176.1531023,569.8528885,495,1
59.51801087,143.2562242,592.3952968,496,1
46.70981351,180.3726832,554.9928643,497,1
58.33011016,156.0262185,552.533338,498,1
64.58782372,177.2357357,608.229319,499,1
42.46915712,146.0530735,581.0317698,500,1
77.14335898,285.7448982,624.0789945,1,1
71.32216294,314.2764169,651.2365682,2,1
71.14837316,353.1551188,659.8472124,3,1
82.49074874,314.8390265,582.4423785,4,1
74.76187732,316.534954,614.5797376,5,1
74.96107668,340.8017789,603.4883449,6,1
73.14012958,322.9255061,612.5704516,7,1
79.41582601,282.2121843,667.0186374,8,1
79.04567591,346.8654438,654.2159372,9,1
74.37956806,307.7062511,648.7373116,10,1
67.41826214,381.9386266,650.8777044,11,1
71.59147973,401.4200215,619.6252533,12,1
65.95779568,322.4707422,592.4707274,13,1
77.05091932,342.5958905,617.7654662,14,1
72.4326486,412.4639036,616.4240826,15,1
74.31877038,276.8332781,618.6007729,16,1
77.28453669,333.4561116,653.5482309,17,1
76.25878273,353.6167646,628.1706483,18,1
79.86124621,369.7657637,617.6473076,19,1
79.36500597,350.4146357,646.5462724,20,1
71.25872285,286.3437694,666.3861861,21,1
60.32805568,305.7698874,646.2609627,22,1
82.27954629,396.3642818,712.9843486,23,1
82.99724479,320.0936522,661.6934731,24,1
69.63324304,308.4925356,654.950584,25,1
80.00680063,341.4297499,624.6240577,26,1
70.9619371,320.801097,649.640103,27,1
72.9885263,334.9871513,632.8296116,28,1
75.3592549,328.5612134,622.7682042,29,1
78.48517668,347.889527,668.5801026,30,1
70.10186931,363.9124019,668.5762117,31,1
78.41478963,349.816655,662.9376218,32,1
72.7457672,371.4185916,695.5517138,33,1
79.07901792,294.0182353,644.310901,34,1
84.88620839,300.0958757,669.7104878,35,1
72.1603689,236.8212886,661.6600305,36,1
75.3638187,312.9357658,646.3756697,37,1
70.38064062,354.4474358,651.8695141,38,1
80.43968254,299.5736384,695.1323751,39,1
78.55781482,320.7983254,644.4821621,40,1
84.772682,304.9013588,678.4924018,41,1
63.65420145,355.3108972,647.2856092,42,1
74.18884882,337.204995,634.5978058,43,1
77.46584853,354.2109309,676.0353514,44,1
76.20396905,425.7767051,658.7253041,45,1
75.6146105,343.9203097,672.4764951,46,1
73.38493486,322.3882633,664.8243073,47,1
76.99109428,357.1641061,673.524203,48,1
62.27494423,409.5956633,642.130338,49,1
70.38671689,328.9750905,709.0129469,50,1
72.82645018,296.7502385,666.241188,51,1
74.31471518,357.6231292,668.8569417,52,1
74.91245994,307.0942525,628.2375691,53,1
66.14605805,362.4220951,661.0836942,54,1
77.59561017,369.9380158,692.7916743,55,1
64.18708572,306.1888089,641.9859892,56,1
79.04701402,368.9549277,724.7468918,57,1
68.79169113,345.2662942,718.2071792,58,1
79.9759558,315.5899015,654.6477296,59,1
71.82814839,357.496543,692.6587147,60,1
75.52364069,359.2935085,721.8377443,61,1
80.04005195,323.4041237,678.1712799,62,1
74.22973637,297.3773501,690.7658963,63,1
81.17623856,283.0163817,663.5030919,64,1
81.50066775,373.9246837,681.2036845,65,1
74.89719905,334.1445649,726.4757349,66,1
75.20216839,345.5955632,716.3088312,67,1
77.23942447,308.0695623,708.7385991,68,1
77.8261422,311.393048,671.9622886,69,1
71.72212064,321.3166178,626.8838411,70,1
71.21186583,358.089375,653.298402,71,1
84.33943189,364.9013672,692.3514147,72,1
74.66590149,278.1676092,731.0459003,73,1
77.50640908,360.2581734,724.3005832,74,1
65.65064218,326.6083533,696.4283787,75,1
73.71013774,270.2774323,719.8159645,76,1
73.12991604,326.9072424,634.3268201,77,1
77.13095075,308.341361,673.5165144,78,1
68.36698893,246.387008,699.8761944,79,1
74.46136952,294.6979488,683.7760222,80,1
70.18992047,347.8685408,655.4210493,81,1
70.94116614,371.9200599,719.162657,82,1
77.32908623,280.6781899,659.2746928,83,1
76.58276818,265.6957262,728.439007,84,1
79.51392107,320.6244209,726.6801421,85,1
70.10246791,375.2434746,662.1897321,86,1
70.10257687,330.2325725,648.3169286,87,1
63.89990268,303.7945919,686.6936764,88,1
77.01430424,276.7244608,662.8709392,89,1
84.02730469,367.9844171,717.5491852,90,1
72.31085187,384.3793166,719.5068185,91,1
64.86193888,401.4048925,686.6331405,92,1
75.4888594,378.8072027,732.9535352,93,1
74.55660172,347.050845,719.0893447,94,1
82.95303305,416.0631617,712.4975136,95,1
71.41405185,377.2579217,689.0872461,96,1
84.37711572,338.4511288,721.5359906,97,1
89.50344964,275.4198277,723.5992235,98,1
68.72742107,345.1905358,715.8710873,99,1
76.46729934,351.2382871,714.2070373,100,1
77.8127843,367.7736091,714.1721278,101,1
84.33920599,354.7272667,688.9231192,102,1
73.21681175,288.9766317,692.502364,103,1
80.04042467,345.968021,686.5886231,104,1
66.62465152,316.4244058,679.7043921,105,1
74.52304665,308.1930158,683.4838342,106,1
85.28788079,314.8382572,711.7500367,107,1
68.5583317,390.1157181,674.7204259,108,1
76.71444109,391.8754351,628.6664887,109,1
74.87034825,402.1466501,754.6279031,110,1
72.30432794,319.8641448,695.5792785,111,1
80.29752264,268.513512,686.7598461,112,1
67.19950955,374.2889026,730.8238075,113,1
80.08826276,343.1834848,710.0484682,114,1
69.22070718,339.1029884,736.6087933,115,1
70.64386658,381.1358409,727.6879734,116,1
82.55736426,288.220772,691.0634467,117,1
83.25155266,280.9148537,723.8551306,118,1
76.88025563,321.4844647,733.8979693,119,1
81.00687249,348.234877,663.1448917,120,1
84.69323406,312.3876619,762.2862538,121,1
72.62306248,366.1396807,700.9732874,122,1
70.89102066,346.4430204,743.2278874,123,1
75.96372268,305.5568708,766.9195834,124,1
79.79581841,283.6231265,714.7494493,125,1
83.50548765,300.3027619,704.9344614,126,1
66.51804713,342.1997521,691.4625222,127,1
63.7856567,292.4514265,671.1045812,128,1
73.77774736,258.3821897,735.3029233,129,1
73.7695004,286.4064351,691.4630257,130,1
79.07871675,289.6259445,704.9534126,131,1
75.15579254,333.348626,685.653683,132,1
72.13635706,343.5575021,715.6621874,133,1
71.23610163,328.1533913,684.7976558,134,1
74.36268038,301.523125,683.2460975,135,1
78.06504138,271.0491393,691.5216358,136,1
74.96669534,330.3452361,737.6158686,137,1
71.06945539,398.7546446,700.448747,138,1
84.19747811,349.1349363,731.4806309,139,1
68.60249936,336.2044396,735.8173016,140,1
